;Numer.......................................wpisu;Imiê.i.nazwisko.lub.nazwa.inwestora;Data.wpisu;Adres;Rodzaj;opis;typ;Data.wniosku;Nr...............wniosku;Nr...............decyzji;Data.decyzji;Rok.wniosku;Miesi¹c.wniosku;data;Czas.rozpatrzenia;lon;lat
483;483;;2009-03-02;Œliczna 13;bud.mieszkalne jednorodzinne;umarzam jako bezprzedmiotowe postêpowanie adm;rozbudowa;2008-12-15;46581/08;wrz-69;2009-03-02;2008;12;2008-12-01;56;17,0383047;51,0840428
484;484;;2009-03-02;Czajkowskiego Piotra 7;bud.o trzech i wiêcej mieszkaniach;wew.instalacja gazu;inst.wewnêtrzna;2009-02-17;wrz-66;392/09;2009-03-02;2009;2;2009-02-01;10;17,0692681;51,1368417
485;485;;2009-03-02;Zatorska;ruroci¹gi wodoci¹g.sieci rozdzielczej;sieæ wodoci¹gowa;nowe;2009-01-26;wrz-62;393/09;2009-03-02;2009;1;2009-01-01;26;17,1347609;51,160213
486;486;;2009-03-02;Zemska 38-44;bud.o trzech i wiêcej mieszkaniach;wyk termoizolacji wraz z kolrystyk¹ elewacji bud mieszk wielorodz;przebudowa;2009-02-20;wrz-50;394/09;2009-03-02;2009;2;2009-02-01;7;16,949503;51,115663
487;487;;2009-03-02;Litewska 1;linie telekomunikacyjne dalek.zasiêgu;bud na wie¿y koœcio³a stacji bazowej telefonii cyfrowej plus gsm;nowe;2008-12-31;48156/08;395/09;2009-03-02;2008;12;2008-12-01;44;17,1315699;51,1423333
488;488;;2009-03-02;¯migrodzka 9A;bud.o trzech i wiêcej mieszkaniach;;przebudowa;2009-02-03;wrz-93;396/09;2009-03-02;2009;2;2009-02-01;20;17,0371401;51,1348363
489;489;;2009-03-02;Kunickiego Stanis³awa;bud.handlowo-uslugowe;budynek us³ugowy-2 etap bud bud mieszkalnego ;nowe;2008-12-31;48157/08;397/09;2009-03-02;2008;12;2008-12-01;44;16,9373492;51,0907588
490;490;;2009-03-02;Grunwaldzka 10A;bud.o trzech i wiêcej mieszkaniach;przebudowa lok.mieszkal.w wielordz.bud.mieszkal.;przebudowa;2009-01-12;845/09;398/09;2009-03-02;2009;1;2009-01-01;36;17,0562964;51,1153901
491;491;;2009-03-02;Brzozowa 1 B;bud.mieszkalne jednorodzinne;wew.instalacja gazu;inst.wewnêtrzna;2009-01-14;1239/09;399/09;2009-03-02;2009;1;2009-01-01;34;17,0575279;51,0574979
492;492;;2009-03-02;Brochowska 21;linie telekomunikacyjne dalek.zasiêgu;przebudowa stacji telefonii komórkowej;przebudowa;2008-12-23;47577/08;400/09;2009-03-02;2008;12;2008-12-01;50;17,0914405;51,0678551
493;493;;2009-03-02;Cybulskiego Wojciecha 38;bud.szkó³ i instytucji badawczych;przebudowa i remont pom instytutu nauk geologicznych uw;przebudowa;2009-01-28;wrz-02;401/09;2009-03-02;2009;1;2009-01-01;24;17,0285549;51,1166094
494;494;;2009-03-03;Bardzka 1 B;bud.niemieszkalne pozosta³e;umarzam jako bezprzedmiotowe postêpowanie adm;przebudowa;2009-02-06;wrz-16;wrz-70;2009-03-03;2009;2;2009-02-01;18;17,0462537;51,0842287
495;495;;2009-03-03;Weso³a 6;bud.o trzech i wiêcej mieszkaniach;umarzam jako bezprzedmiotowe-otwory okienne ;remont;2008-07-23;28731/08;wrz-72;2009-03-03;2008;7;2008-07-01;160;17,0350769;51,091845
496;496;;2009-03-03;Jezierskiego Franciszka Salezego Ks 9;bud.o trzech i wiêcej mieszkaniach;przebud inst gazowej w lokalu mieszkalnym w bud wielorodzinnym;inst.wewnêtrzna;2009-01-08;545/09;402/09;2009-03-03;2009;1;2009-01-01;39;17,0935741;51,1126764
497;497;;2009-03-03;Australijska 71;bud.o trzech i wiêcej mieszkaniach;wewn inst gazowa i co dla lokalu mieszkalnego;inst.wewnêtrzna;2009-02-12;wrz-10;403/09;2009-03-03;2009;2;2009-02-01;14;16,9652159;51,1045249
498;498;;2009-03-03;Zabrodzka;linie elektroener.i telekom.rozdzielcz.;budowa sieci telekom.;nowe;2008-12-31;48078/08;404/09;2009-03-03;2008;12;2008-12-01;45;16,9665535;51,0616011
499;499;;2009-03-03;Gazowa 26A;ruroci¹gi kanalizac.sieci rozdzielczej;przebudowa odcinka kanalizacji sanitarnej;przebudowa;2009-02-13;wrz-16;405/09;2009-03-03;2009;2;2009-02-01;13;17,0671382;51,0785035
500;500;;2009-03-03;Bierutowska;linie elektroener.i telekom.rozdzielcz.;sieæ telekomunikacyjna;nowe;2009-02-04;wrz-48;406/09;2009-03-03;2009;2;2009-02-01;20;17,1367024;51,1540364
501;501;;2009-03-03;Sportowa;bud.mieszkalne jednorodzinne;budynek mieszkalny jednorodzinny;nowe;2008-12-29;47851/08;407/09;2009-03-03;2008;12;2008-12-01;47;17,063381;51,1438288
502;502;;2009-03-03;Pi³sudskiego Józefa Mar. 67;obiekty kulturalne ogólnodostêpne;przebud.i rozbud.teatru muzycznego capitol.;rozbudowa;2008-12-29;47856/08;408/09;2009-03-03;2008;12;2008-12-01;47;17,0385376;51,1078852
503;503;;2009-03-03;Piwna 18;bud.o trzech i wiêcej mieszkaniach;przebud pom magazynowo-gospodarczych ;przebudowa;2008-12-31;48170/08;409/09;2009-03-03;2008;12;2008-12-01;45;17,0548763;51,1139893
504;504;;2009-03-03;Jana III Sobieskiego Aleja;;bud wolno stoj¹cej konstrukcji noœnika reklamowego;reklama;2009-01-09;703/09;410/09;2009-03-03;2009;1;2009-01-01;38;17,126856;51,1528408
505;505;;2009-03-03;Nowowiejska;;reklama;reklama;2009-01-08;487/09;411/09;2009-03-03;2009;1;2009-01-01;39;17,0551953;51,1205498
506;506;;2009-03-04;PrzyjaŸni 111;bud.o trzech i wiêcej mieszkaniach;bud.mieszkal.;nowe;2008-12-23;47688/08;wrz-46;2009-03-04;2008;12;2008-12-01;52;16,995818;51,0672069
507;507;;2009-03-04;O³awska 4/4A;bud.o trzech i wiêcej mieszkaniach;przebudowa i remont lokalu us³ugowego;przebudowa;2009-01-30;wrz-34;412/09;2009-03-04;2009;1;2009-01-01;24;17,0344929;51,108813
508;508;;2009-03-04;D³ugosza Jana 34;bud.handlowo-uslugowe;przy³ gazowe i inst gazowa dla bud us³ugowego;przy³.+ins.wew;2009-02-03;wrz-57;413/09;2009-03-04;2009;2;2009-02-01;22;17,0621923;51,1330068
509;509;;2009-03-04;Traugutta Romualda Gen. 69;bud.o trzech i wiêcej mieszkaniach;remont mieszkania;przebudowa;2008-12-23;47670/08;414/09;2009-03-04;2008;12;2008-12-01;52;17,0501648;51,1030492
510;510;;2009-03-04;Rutkiewicz Wandy 22;bud.o trzech i wiêcej mieszkaniach;przebud lokalu us³ugowego i przebud lokalu mieszkalnego ;przebudowa;2009-02-04;wrz-23;415/09;2009-03-04;2009;2;2009-02-01;21;17,0362173;51,0737157
511;511;;2009-03-04;Szewska 63;bud.o trzech i wiêcej mieszkaniach; przy³.do sieci ciep³owniczej budynku mieszkal.;przy³¹cze;2009-02-05;wrz-40;416/09;2009-03-04;2009;2;2009-02-01;20;17,0347869;51,1110229
512;512;;2009-03-04;Rabczañska 39;bud.mieszkalne jednorodzinne;budowa budynku mieszkal jednorodz.;nowe;2009-02-03;wrz-81;417/09;2009-03-04;2009;2;2009-02-01;22;16,892362;51,132459
513;513;;2009-03-04;Ostrowskiego Aleksandra 13;zbiorniki,silosy i bud.magazynowe;wew.instalacja gazu;inst.wewnêtrzna;2009-02-25;wrz-13;418/09;2009-03-04;2009;2;2009-02-01;6;16,9739955;51,0953935
514;514;;2009-03-04;Graniczna 8 E;zbiorniki,silosy i bud.magazynowe;przebudowa hali;przebudowa;2009-02-27;wrz-08;419/09;2009-03-04;2009;2;2009-02-01;4;16,9291914;51,1085473
515;515;;2009-03-04;Bierutowska;zbiorniki,silosy i bud.magazynowe;zespó³ hal magazynowych wraz z zapleczem socjalno;nowe;2008-11-07;42363/08;420/09;2009-03-04;2008;11;2008-11-01;84;17,1367024;51,1540364
516;516;;2009-03-04;Kleeberga Franciszka Gen. 6 ;bud.mieszkalne jednorodzinne;nadbudowa budynku jednorodzinnego;rozbudowa;2008-12-30;47983/08;421/09;2009-03-04;2008;12;2008-12-01;47;17,0158638;51,0567947
517;517;;2009-03-04;Ziemniaczana;bud.zbiorowego zamieszkania;pensjonatu dla osób starszych;nowe;2008-12-30;48060/08;422/09;2009-03-04;2008;12;2008-12-01;47;17,0916699;51,0500514
518;518;;2009-03-05;Zyndrama Z Maszkowic 20;bud.o trzech i wiêcej mieszkaniach;budynek mieszkal.;nowe;2008-07-24;28903/08;wrz-47;2009-03-05;2008;7;2008-07-01;161;17,0264821;51,1162061
519;519;;2009-03-05;Igielna;bud.o trzech i wiêcej mieszkaniach;budynek apartamentowo-us³ugowy;nowe;2008-12-24;47764/08;wrz-48;2009-03-05;2008;12;2008-12-01;52;17,0321469;51,1115111
520;520;;2009-03-05;Biskupa Bernarda Bogedaina 8;bud.handlowo-uslugowe;rozbud.budynku handlowo-uslugowego;rozbudowa;2008-12-29;47800/08;423/09;2009-03-05;2008;12;2008-12-01;49;17,064929;51,0831548
521;521;;2009-03-05;Piastowska 29A;bud.o trzech i wiêcej mieszkaniach;budowa wew.instal.gazu w mieszkaniu;inst.wewnêtrzna;2009-01-08;561/09;424/09;2009-03-05;2009;1;2009-01-01;41;17,061431;51,114739
522;522;;2009-03-05;Starobielawska;bud.mieszkalne jednorodzinne;dom jednorodzinny;nowe;2008-12-31;48099/08;425/09;2009-03-05;2008;12;2008-12-01;47;16,9099037;51,1587489
523;523;;2009-03-05;¯migrodzka;;budowa nosnika reklamowego;reklama;2009-02-13;wrz-21;426/09;2009-03-05;2009;2;2009-02-01;15;17,0293906;51,1507001
524;524;;2009-03-05;Jednoœci Narodowej;;budowa konstrukcji wsporczej nosnika reklamowego;reklama;2009-01-08;488/09;427/09;2009-03-05;2009;1;2009-01-01;41;17,0448522;51,123858
525;525;;2009-03-05;Krasiñskiego Zygmunta 29;bud.szpitali i zak³.opieki medycznej;przebud pom parteru oraz piwnic na us³ugi zdrowia wraz z bud inst ;przebudowa;2008-12-16;46757/08;428/09;2009-03-05;2008;12;2008-12-01;58;17,042564;51,105398
526;526;;2009-03-05;Rymarska 44;bud.o trzech i wiêcej mieszkaniach;przy³acza do budynku wielorodzinnego;nowe;2008-12-08;45723/08;429/09;2009-03-05;2008;12;2008-12-01;64;16,99392;51,080519
527;527;;2009-03-05;Boles³awa Krzywoustego 52;;reklama;reklama;2009-02-13;wrz-19;430/09;2009-03-05;2009;2;2009-02-01;15;17,0736184;51,1376834
528;528;;2009-03-05;Lekcyjna 69A;bud.o trzech i wiêcej mieszkaniach;budynek mieszkalny wielorodzinny;nowe;2008-12-31;48072/08;431/09;2009-03-05;2008;12;2008-12-01;47;17,0678576;51,1508968
529;529;;2009-03-06;Kazimierza Jagielloñczyka 14;bud.o trzech i wiêcej mieszkaniach;wew.instalacja gazu;inst.wewnêtrzna;2009-01-22;wrz-86;wrz-49;2009-03-06;2009;1;2009-01-01;32;17,0339347;51,1214821
530;530;;2009-03-06;Wyszyñskiego Stefana Kardyna³a;;ustawienie nosnika reklamowego;reklama;2009-02-09;wrz-29;432/09;2009-03-06;2009;2;2009-02-01;20;17,0517033;51,1205831
531;531;;2009-03-06;Szkocka;bud.szkó³ i instytucji badawczych;budowa budynku przedszkola;nowe;2009-02-05;wrz-72;433/09;2009-03-06;2009;2;2009-02-01;22;16,9627987;51,109086
532;532;;2009-03-06;Kasprowicza Jana Aleja 85;bud.handlowo-uslugowe;przebud.rozbud.i nadbud.wraz ze zmiana sposobu zytkowania;przebudowa;2008-12-31;48182/08;434/09;2009-03-06;2008;12;2008-12-01;48;17,0531421;51,1375792
533;533;;2009-03-06;Paderewskiego Ignacego Jana Al. 35;bud.szpitali i zak³.opieki medycznej;przebudowa przychodni;przebudowa;2009-01-14;1265/09;435/09;2009-03-06;2009;1;2009-01-01;38;17,0906506;51,1179435
534;534;;2009-03-06;Na Grobli;bud.przemys³owe;przebudowa budynku chemicznego;przebudowa;2008-12-31;48187/08;436/09;2009-03-06;2008;12;2008-12-01;48;17,073985;51,099855
535;535;;2009-03-06;Krucza 62;bud.biurowe;remont pokrycia dachu oraz elewacji bud produkcyjnego;remont;2009-02-13;wrz-05;437/09;2009-03-06;2009;2;2009-02-01;16;17,0100001;51,0933093
536;536;;2009-03-06;Sêpa - Szarzyñskiego Miko³aja 77;bud.o trzech i wiêcej mieszkaniach;przebud i remont bud mieszkalnego wielorodzinnego;przebudowa;2008-11-17;43135/08;438/09;2009-03-06;2008;11;2008-11-01;80;17,0525874;51,1186118
537;537;;2009-03-06;Kar³owice;zbiorniki,silosy i bud.magazynowe;budowa budynku hali magazynowej;nowe;2009-02-09;wrz-12;439/09;2009-03-06;2009;2;2009-02-01;20;17,0492602;51,1389665
538;538;;2009-03-09;Zelwerowicza Aleksandra 20;bud.biurowe;umarzam jako bezprzedmiotowe postêpowanie adm;przebudowa;2009-02-23;wrz-15;wrz-74;2009-03-09;2009;2;2009-02-01;11;17,0196698;51,1106626
539;539;;2009-03-09;Leonarda Da Vinci 20;bud.o trzech i wiêcej mieszkaniach;wew.instalacja gazu;inst.wewnêtrzna;2009-02-17;wrz-77;440/09;2009-03-09;2009;2;2009-02-01;15;17,0773619;51,0686865
540;540;;2009-03-09;¯migrodzka;;noœnika reklamowego;reklama;2009-01-14;1238/09;441/09;2009-03-09;2009;1;2009-01-01;39;17,0293906;51,1507001
541;541;;2009-03-09;Œrodkowa 9;bud.o trzech i wiêcej mieszkaniach;wew.instalacja gazu;inst.wewnêtrzna;2009-01-21;wrz-46;442/09;2009-03-09;2009;1;2009-01-01;34;17,0173378;51,1135412
542;542;;2009-03-09;Ba³uckiego Micha³a 6;bud.o trzech i wiêcej mieszkaniach;przebud dwóch lokali mieszkalnych w celu po³¹czenia w jeden ;przebudowa;2009-02-19;wrz-03;443/09;2009-03-09;2009;2;2009-02-01;13;17,0279101;51,1026901
543;543;;2009-03-10;Jutrzenki;linie elektroener.i telekom.rozdzielcz.;umarzam postêpowanie;nowe;2009-01-19;1701/09;wrz-75;2009-03-10;2009;1;2009-01-01;37;16,9799311;51,0710148
544;544;;2009-03-10;Do¿ynkowa 6;bud.mieszkalne jednorodzinne;;inst.wewnêtrzna;2009-02-13;wrz-97;444/09;2009-03-10;2009;2;2009-02-01;18;16,9826279;51,065694
545;545;;2009-03-10;Stanis³awskiego Jana 14;bud.o trzech i wiêcej mieszkaniach;weww.instalacja gazu;inst.wewnêtrzna;2009-02-02;wrz-71;445/09;2009-03-10;2009;2;2009-02-01;27;17,1067142;51,0999521
546;546;;2009-03-10;Kowalskiego Jerzego 7-9;ruroci¹gi gazu sieci rozdzielczej;sieæ gazowa;nowe;2009-02-17;wrz-32;446/09;2009-03-10;2009;2;2009-02-01;16;16,9720848;51,0724889
547;547;;2009-03-10;Zau³ek Rogoziñski 4;bud.o trzech i wiêcej mieszkaniach;instalacja wodoci¹gowa;inst.wewnêtrzna;2009-02-17;wrz-74;447/09;2009-03-10;2009;2;2009-02-01;16;17,0303979;51,142257
548;548;;2009-03-10;Krzemieniecka 81;bud.o trzech i wiêcej mieszkaniach;wew.instalacja gazu;inst.wewnêtrzna;2009-01-15;1296/09;448/09;2009-03-10;2009;1;2009-01-01;39;16,956695;51,096753
549;549;;2009-03-10;Tomaszowska 10;bud.o trzech i wiêcej mieszkaniach;wewn inst gazu dla lokalu mieszkalnego;inst.wewnêtrzna;2009-02-16;wrz-15;449/09;2009-03-10;2009;2;2009-02-01;17;17,0391999;51,090086
550;550;;2009-03-10;Kamieñskiego Henryka Micha³a 73A;bud.przemys³owe;budowa wew.instal.gaz.w zak³adzie produkc;inst.wewnêtrzna;2009-02-03;wrz-96;450/09;2009-03-10;2009;2;2009-02-01;26;17,043789;51,1482816
551;551;;2009-03-10;Sk³odowskiej-Curie Marii;linie elektroener.i telekom.rozdzielcz.;budowa sieci transformatorowej;nowe;2009-01-13;969/09;451/09;2009-03-10;2009;1;2009-01-01;41;17,0629107;51,1104474
552;552;;2009-03-10;Worcella Stanis³awa 25-27;bud.muzeów i bibliotek;przebudowa piwnic budynku biblioteki;zmiana spos.u¿ytk.;2009-02-23;wrz-69;452/09;2009-03-10;2009;2;2009-02-01;12;17,0461291;51,1033845
553;553;;2009-03-11;G³ogowska;bud.gara¿y;umarzam jako bezprzedmiotowe;nowe;2009-01-23;wrz-03;wrz-78;2009-03-11;2009;1;2009-01-01;34;17,0030105;51,1179246
554;554;;2009-03-11;Borowska 99;bud.kultury fizycznej;przebud pomieszczenia rezerwowego w bud;przebudowa;2009-02-13;wrz-43;453/09;2009-03-11;2009;2;2009-02-01;19;17,032314;51,0909434
555;555;;2009-03-11;Janiszewskiego Zygmunta;ruroci¹gi wodoci¹g.sieci rozdzielczej;przebud sieci ciep³owniczej w ulicy;przebudowa;2009-02-06;wrz-50;454/09;2009-03-11;2009;2;2009-02-01;24;17,0599054;51,1096609
556;556;;2009-03-11;DŸwirzyñska 17 A;bud.o trzech i wiêcej mieszkaniach;wew.instalacja gazu w lokalu us³ugowym;inst.wewnêtrzna;2009-01-29;wrz-07;455/09;2009-03-11;2009;1;2009-01-01;30;16,947048;51,1261889
557;557;;2009-03-11;Szpacza 54;bud.mieszkalne jednorodzinne;budynek mieszkalny jednorodzinny z gara¿em;nowe;2009-01-19;1753/09;456/09;2009-03-11;2009;1;2009-01-01;38;17,0819211;51,1356551
558;558;;2009-03-11;I³awska 64;bud.mieszkalne jednorodzinne;rozbudowa budynku jednorodzinnego;rozbudowa;2009-01-27;wrz-12;457/09;2009-03-11;2009;1;2009-01-01;32;16,9328198;51,1500721
559;559;;2009-03-11;Sempo³owskiej Stefanii 34;bud.o trzech i wiêcej mieszkaniach;wew.instalacja gazu;inst.wewnêtrzna;2009-02-03;wrz-75;458/09;2009-03-11;2009;2;2009-02-01;27;17,1028087;51,1043949
560;560;;2009-03-11;Grunwaldzka 12 A;bud.o trzech i wiêcej mieszkaniach;remont i ocieplenie elewacji budynku wielorodzinnego;przebudowa;2009-02-16;wrz-85;459/09;2009-03-11;2009;2;2009-02-01;18;17,056404;51,1152231
561;561;;2009-03-11;Br¹zowa;ulice i drogi pozosta³e;rozbud oœwietlenia drogowego;przebudowa;2009-02-20;wrz-72;460/09;2009-03-11;2009;2;2009-02-01;14;17,0007606;51,1015658
562;562;;2009-03-12;Podwale 66;bud.o trzech i wiêcej mieszkaniach;umarzam jako bezprzedmiotowe;nowe;2009-01-14;1127/09;wrz-79;2009-03-12;2009;1;2009-01-01;42;17,0399253;51,1032147
563;563;;2009-03-12;£adna 8A-12A;bud.o trzech i wiêcej mieszkaniach;przebudowa lokali u¿ytkowych;przebudowa;2009-02-19;wrz-80;461/09;2009-03-12;2009;2;2009-02-01;16;17,055813;51,113264
564;564;;2009-03-12;Szajnochy Karola 11;bud.o trzech i wiêcej mieszkaniach;remont elewacji i dachu budynku mieszk wielorodzinnego;nowe;2009-02-12;wrz-33;462/09;2009-03-12;2009;2;2009-02-01;21;17,0287554;51,1085171
565;565;;2009-03-12;Azaliowa 21;bud.mieszkalne jednorodzinne;bud mieszkalny jednorodz wolnostoj¹cy z gara¿;nowe;2009-02-09;wrz-41;463/09;2009-03-12;2009;2;2009-02-01;24;17,11046;51,1661379
566;566;;2009-03-13;Dokerska 19;bud.o trzech i wiêcej mieszkaniach;umarzam postêpowanie administracyjne;przebudowa;2009-01-28;wrz-11;wrz-80;2009-03-13;2009;1;2009-01-01;33;16,9667121;51,141811
567;567;;2009-03-13;Muchoborska;ruroci¹gi wodoci¹g.sieci rozdzielczej;bud zjazdu oraz drogi dojazdowej;nowe;2009-02-03;wrz-44;464/09;2009-03-13;2009;2;2009-02-01;29;16,9707218;51,1111235
568;568;;2009-03-13;¯eromskiego Stefana 29;bud.o trzech i wiêcej mieszkaniach;remont balonów;remont;2009-02-02;wrz-11;465/09;2009-03-13;2009;2;2009-02-01;30;17,0476954;51,1221189
569;569;;2009-03-13;Nowowiejska 43;bud.o trzech i wiêcej mieszkaniach;wew.instalacja gazu;inst.wewnêtrzna;2009-02-02;wrz-15;466/09;2009-03-13;2009;2;2009-02-01;30;17,0507027;51,1226164
570;570;;2009-03-13;Rydygiera Ludwika 25/27;;przebud wewn inst gazu w lokalu mieszkalnym;inst.wewnêtrzna;2009-01-30;wrz-05;467/09;2009-03-13;2009;1;2009-01-01;31;17,0331254;51,1193162
571;571;;2009-03-16;O³awska 12;bud.o trzech i wiêcej mieszkaniach;bud mieszkalno-us³ugowego z parkingiem podziem;nowe;2008-12-31;48134/08;wrz-50;2009-03-16;2008;12;2008-12-01;54;17,0393539;51,1075021
572;572;;2009-03-16;Antoniego Œw. 2;bud.handlowo-uslugowe;przebud elewacji w parterze budynku;przebudowa;2009-01-30;wrz-83;468/09;2009-03-16;2009;1;2009-01-01;32;17,0265329;51,1089623
573;573;;2009-03-16;Têczowa 35/45;bud.biurowe;instalacja klimatyzacji;inst.wewnêtrzna;2009-02-25;wrz-95;469/09;2009-03-16;2009;2;2009-02-01;14;17,014717;51,1057859
574;574;;2009-03-16;Tkacka 21;bud.szpitali i zak³.opieki medycznej;instalacja gazu;przy³¹cze;2009-03-02;wrz-65;470/09;2009-03-16;2009;3;2009-03-01;11;16,9589439;51,1356537
575;575;;2009-03-16;Warsztatowa 10;ruroci¹gi gazu sieci rozdzielczej;sieæ gazowa niskiego ciœnienia w ulicy wraz z przy³ dla budynku;nowe;2009-02-19;wrz-71;471/09;2009-03-16;2009;2;2009-02-01;18;17,008881;51,0721429
576;576;;2009-03-16;P³oñskiego Micha³a;ulice i drogi pozosta³e;bud zjazdu z drogi publicznej powiatowej;przebudowa;2009-02-24;wrz-33;472/09;2009-03-16;2009;2;2009-02-01;15;16,8696667;51,1446087
577;577;;2009-03-17;Metalowców 29-29A;linie telekomunikacyjne dalek.zasiêgu;telefonia;nowe;2008-07-14;27351/08;wrz-51;2009-03-17;2008;7;2008-07-01;177;16,9555941;51,1317294
578;578;;2009-03-17;Cincia³y Andrzeja 8;bud.o trzech i wiêcej mieszkaniach;wew.instalacja gazu;inst.wewnêtrzna;2009-02-23;wrz-70;473/09;2009-03-17;2009;2;2009-02-01;17;17,0535157;51,1256665
579;579;;2009-03-17;Pracy Aleja 31;bud.o trzech i wiêcej mieszkaniach;przebud lokalu mieszkalnego w bud mieszk wielorodz;przebudowa;2009-03-02;wrz-32;474/09;2009-03-17;2009;3;2009-03-01;12;16,9861739;51,092687
580;580;;2009-03-17;Obroñców Poczty Gdañskiej;linie elektroener.i telekom.rozdzielcz.;elektroenerget sieci kablowej do zasilania trzech bud mieszk ;nowe;2009-03-06;wrz-12;475/09;2009-03-17;2009;3;2009-03-01;8;17,0111486;51,0527796
581;581;;2009-03-17;Matejki Jana Aleja 3A ;bud.o trzech i wiêcej mieszkaniach;rozbud wewn inst gazu w lokalu;inst.wewnêtrzna;2009-02-26;wrz-95;476/09;2009-03-17;2009;2;2009-02-01;14;17,0496982;51,1178748
582;582;;2009-03-17;Zwyciêska 2;boiska i budowle sportowe;przy³¹cza do budynku;przy³¹cze;2009-03-03;wrz-53;477/09;2009-03-17;2009;3;2009-03-01;11;16,9991755;51,0600087
583;583;;2009-03-17;Zwyciêska 2;boiska i budowle sportowe;przy³¹cza  do budynku;przy³¹cze;2009-03-03;wrz-54;478/09;2009-03-17;2009;3;2009-03-01;11;16,9991755;51,0600087
584;584;;2009-03-17;O³owiana 2/4;linie elektroener.i telekom.rozdzielcz.;rozbudowa oœwietlenia drogowego;nowe;2009-03-12;wrz-49;479/09;2009-03-17;2009;3;2009-03-01;4;17,0054954;51,0976171
585;585;;2009-03-17;Saperów 23;bud.o trzech i wiêcej mieszkaniach;przebudowa lokalu mieszkalnego;przebudowa;2009-03-05;wrz-00;480/09;2009-03-17;2009;3;2009-03-01;9;17,000189;51,0865129
586;586;;2009-03-17;S¹dowa 1;bud.biurowe;remont elewacji s¹du okrêgowego i prokuratury okrêgowej;remont;2009-01-22;wrz-62;481/09;2009-03-17;2009;1;2009-01-01;39;17,0242329;51,1059082
587;587;;2009-03-17;Grunwaldzki Plac 11;bud.szkó³ i instytucji badawczych;przebudowa wrz z dociepleniem elewacji i dachu budynku c-7;przebudowa;2009-03-04;wrz-29;482/09;2009-03-17;2009;3;2009-03-01;10;17,0100543;51,1149526
588;588;;2009-03-18;Grota-Roweckiego Stefana Gen. 211;linie telekomunikacyjne dalek.zasiêgu;inst urz¹dzeñ stacji bazowej telefonii komórkowej ptk ;nowe;2009-02-27;wrz-70;wrz-52;2009-03-18;2009;2;2009-02-01;14;17,029377;51,0467202
589;589;;2009-03-18;Braniborska 6-8;ruroci¹gi kanalizac.sieci rozdzielczej;kanalizacji ogólnosp³awnej do budynku;nowe;2009-03-12;wrz-55;483/09;2009-03-18;2009;3;2009-03-01;5;17,0157679;51,1097765
590;590;;2009-03-18;Jemio³owa;linie elektroener.i telekom.rozdzielcz.;przebudowa linii elektroenergetycznej;przebudowa;2009-02-20;wrz-36;484/09;2009-03-18;2009;2;2009-02-01;19;17,0092224;51,0969298
591;591;;2009-03-18;Kozanów;bud.o trzech i wiêcej mieszkaniach;linia kablowa;przy³¹cze;2009-02-18;wrz-70;485/09;2009-03-18;2009;2;2009-02-01;21;16,9780266;51,1388553
592;592;;2009-03-18;Fabryczna;linie elektroener.i telekom.rozdzielcz.;linii kablowych sn w ulicy;nowe;2009-01-28;wrz-18;486/09;2009-03-18;2009;1;2009-01-01;36;16,9285705;51,120355
593;593;;2009-03-18;Antoniego Œw. 2/4;bud.handlowo-uslugowe;przebudowa lokalu us³ugowego;przebudowa;2009-01-16;1606/09;487/09;2009-03-18;2009;1;2009-01-01;44;17,0266974;51,1087025
594;594;;2009-03-19;Karwiñska 8;bud.przemys³owe;umarzam jako bezprzedmiotowe post.adm.-hala;nowe;2008-12-30;48038/08;09-wrz;2009-03-19;2008;12;2008-12-01;58;17,0765478;51,0810072
595;595;;2009-03-19;Cieszkowskiego Augusta 8;ruroci¹gi wodoci¹g.sieci rozdzielczej;sieci dla budynków;nowe;2009-02-25;wrz-14;488/09;2009-03-19;2009;2;2009-02-01;17;17,0766889;51,122552
596;596;;2009-03-19;Podwale 82-91;bud.hoteli;hotel przy.ul.podwale 82-91.;nowe;2008-09-16;35763/08;489/09;2009-03-19;2008;9;2008-09-01;133;17,0416804;51,1069323
597;597;;2009-03-20;Amarantowa 11;bud.mieszkalne jednorodzinne;budynek jednorodzinny;nowe;2009-01-15;1353/09;wrz-53;2009-03-20;2009;1;2009-01-01;47;16,8902329;51,1479594
598;598;;2009-03-20;Siedlecka 26;bud.mieszkalne jednorodzinne;budynek jednorodzinny;nowe;2009-01-27;wrz-96;490/09;2009-03-20;2009;1;2009-01-01;39;16,9213418;51,1670508
599;599;;2009-03-23;Skar¿yñskiego Stanis³awa Pp³k 36;zbiorniki,silosy i bud.magazynowe;dobud antresoli wewn hali magazynowej;rozbudowa;2009-02-06;wrz-02;wrz-54;2009-03-23;2009;2;2009-02-01;32;16,8997577;51,1047895
600;600;;2009-03-23;Zwyciêska;ulice i drogi pozosta³e;budowa dróg;nowe;2009-02-06;wrz-13;wrz-55;2009-03-23;2009;2;2009-02-01;32;17,0056571;51,0596505
601;601;;2009-03-23;Kazimierza Jagielloñczyka 13;bud.o trzech i wiêcej mieszkaniach;przebud lokalu mieszkalnego w bud wielorodzinnym;przebudowa;2009-01-21;wrz-82;wrz-57;2009-03-23;2009;1;2009-01-01;44;17,0345077;51,1212472
