;Numer.......................................wpisu;Imiê.i.nazwisko.lub.nazwa.inwestora;Data.wpisu;Adres;Rodzaj;opis;typ;Data.wniosku;Nr...............wniosku;Nr...............decyzji;Data.decyzji;Rok.wniosku;Miesi¹c.wniosku;data;Czas.rozpatrzenia;lon;lat
20516;506;;;Tomaszowska  21 ;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej instalacji gazu dla lokalu mieszkalnego;inst.wewnêtrzna;2015-01-20;1660/15;1001/15;2015-03-04;2015;1;2015-01-01;32;17,038579;51,088867
20517;507;;;Szkocka  46-52 ;bud.o trzech i wiêcej mieszkaniach;przebudowa klatek schodowych z dostowaniem do aktualnych przepisów przeciwpo¿arowych w budynku wielorodzinnym;przebudowa;2015-01-30;2697/15;1003/15;2015-03-04;2015;1;2015-01-01;24;16,9600851;51,1081899
20518;508;;;W³odkowica Paw³a  33;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym nr 8;inst.wewnêtrzna;2015-02-19;5075/15;1004/15;2015-03-04;2015;2;2015-02-01;10;17,0233389;51,1103267
20519;509;;;Stobrawska  2A ;bud.kultu religijnego i czynnoœci religijnych;przebudowa czêœci mieszkalnej koœcio³a chrzeœcijan baptystów;przebudowa;2015-01-26;2126/15;1005/15;2015-03-04;2015;1;2015-01-01;28;16,9841372;51,1222536
20520;510;;;Wiêckowskiego Stanis³awa  19 ;bud.o trzech i wiêcej mieszkaniach;umorzenie;inst.wewnêtrzna;2015-01-08;293/15;1006/15;2015-03-04;2015;1;2015-01-01;40;17,0526409;51,0982785
20521;511;;;Ojca Beyzyma  31 ;bud.gara¿y;budowa budynku gara¿u z pomieszczeniem gospodarczy w miejscu dawnego budynku gospodarczego;nowe;2014-12-22;41094/14;1008/15;2015-03-04;2014;12;2014-12-01;53;16,9913076;51,0871238
20522;512;;;Grudzi¹dzka 106 ;bud.o trzech i wiêcej mieszkaniach;budowa wewnêtrznej instalacji gazowej i centralnego ogrzewania wraz z monta¿em dwufunkcyjnego kot³a gazowego w lokalu mieszkalnym nr 1;inst.wewnêtrzna;2015-01-27;2363/15;1009/15;2015-03-04;2015;1;2015-01-01;27;17,075888;51,137425
20523;513;;;Ksiêgarska  ;bud.mieszkalne jednorodzinne;umorzenie;nowe;2015-02-26;6096/15;1010/15;2015-03-04;2015;2;2015-02-01;5;17,0191165;51,1763382
20524;514;;;Srocza  ;ulice i drogi pozosta³e;budowa oœwietlenia drogowego przy ul. Sroczej;nowe;2015-01-16;1231/15;1013/15;2015-03-04;2015;1;2015-01-01;34;17,0286034;51,1208718
20525;515;;;Jareckiego Henryka  ;ruroci¹gi wodoci¹g.sieci rozdzielczej;odmowa;rozbudowa;2014-12-31;41850/14;1015/15;2015-03-04;2014;12;2014-12-01;46;17,0498077;51,0491355
20526;516;;;Pracy Aleja 27A;bud.o trzech i wiêcej mieszkaniach;przebudowa klatek schodowych w budynku mieszkalnym wielorodzinnym;przebudowa;2015-01-30;2698/15;1017/15;2015-03-04;2015;1;2015-01-01;24;16,9855309;51,093305
20527;517;;;Szkocka  75-99 ;bud.o trzech i wiêcej mieszkaniach;przebudowa klatek schodowych w budynku mieszkalnym wielorodzinnym;przebudowa;2015-01-30;2696/15;1018/15;2015-03-04;2015;1;2015-01-01;24;16,960459;51,110535
20528;518;;;Rynek  14 ;bud.o trzech i wiêcej mieszkaniach;remont dachu budynku mieszkalno-us³ugowego;remont;2015-01-20;1627/15;1020/15;2015-03-04;2015;1;2015-01-01;32;17,0306678;51,109441
20529;519;;;Wys³oucha Seweryna  32 ;bud.gara¿y;odmowa;rozbudowa;2015-01-09;448/15;1021/15;2015-03-04;2015;1;2015-01-01;39;16,976168;51,0755072
20530;520;;;£ukasiñskiego Waleriana 3 ;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym;inst.wewnêtrzna;2015-02-03;3081/15;1022/15;2015-03-04;2015;2;2015-02-01;22;17,0497561;51,1016186
20531;521;;;Rydygiera Ludwika 11 ;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym w budynku mieszkalnym wielorodzinnym;inst.wewnêtrzna;2015-01-16;1294/15;1023/15;2015-03-04;2015;1;2015-01-01;34;17,0340112;51,1183602
20532;522;;;Prusa Boles³awa  63;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym;inst.wewnêtrzna;2014-12-30;41701/14;1024/15;2015-03-04;2014;12;2014-12-01;47;17,0577072;51,1197983
20533;523;;;Mosiê¿na  12 ;bud.o trzech i wiêcej mieszkaniach;monta¿ instalacji gazu w lokalu mieszkalnym;inst.wewnêtrzna;2015-01-30;2769/15;1026/15;2015-03-04;2015;1;2015-01-01;24;16,9995279;51,100116
20534;524;;;Conrada-Korzeniowskiego Józefa Wyb. 7;bud.o trzech i wiêcej mieszkaniach;przebudowa fragmentu mieszkania wraz z monta¿em schodow na poddasze w budynku mieszkalnym wielorodzinnym;przebudowa;2015-01-23;2015/15;1027/15;2015-03-04;2015;1;2015-01-01;29;17,0349577;51,1301895
20535;525;;;Szczêœliwa 14A;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym;inst.wewnêtrzna;2015-02-06;3554/15;1028/15;2015-03-04;2015;2;2015-02-01;19;17,009445;51,098997
20536;526;;;Podwale 7 ;bud.handlowo-uslugowe;umorzenie;rozbudowa;2015-02-16;4719/15;1029/15;2015-03-05;2015;2;2015-02-01;14;17,022558;51,1126129
20537;527;;;Gaj;ruroci¹gi wodoci¹g.sieci rozdzielczej;budowa sieci kanalizacji sanitarnej,sieci wodoci¹gowej,oraz przy³¹czy;nowe;2015-02-03;3224/15;1030/15;2015-03-05;2015;2;2015-02-01;23;17,0411497;51,0756442
20538;528;;;Koœciuszki Tadeusza  ;ruroci¹gi wodoci¹g.sieci rozdzielczej;przebudowa odcinków dwóch przy³aczy ciep³owniczych;przebudowa;2015-01-22;1892/15;1031/15;2015-03-05;2015;1;2015-01-01;31;17,0407043;51,1010649
20539;529;;;Nowowiejska 103 ;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej instalacji gazowej i wod-kan w lokalu mieszkalnym w budynku wielorodzinnym;inst.wewnêtrzna;2014-12-19;40972/14;1034/15;2015-03-05;2014;12;2014-12-01;55;17,0623149;51,1164409
20540;530;;;Australijska  40 ;bud.mieszkalne jednorodzinne;rozbudowa,przebudowa i nadbudowa budynku mieszkalnego jednorodzinnego;rozbudowa;2015-01-29;2626/15;1035/15;2015-03-05;2015;1;2015-01-01;26;16,9639;51,1077919
20541;531;;;Wieruszowska  ;ulice i drogi pozosta³e;przebudowa ulicy wraz z oswietleniem ulicznym oraz kana³em technologicznym;przebudowa;2014-12-11;39849/14;1040/15;2015-03-05;2014;12;2014-12-01;61;16,9925324;51,1398294
20542;532;;;¯eñców 1 ;bud.mieszkalne jednorodzinne;monta¿ wewnetrznej instalacji gazowej w budynku;inst.wewnêtrzna;2015-02-17;4827/15;1041/15;2015-03-05;2015;2;2015-02-01;13;17,0369469;51,067343
20543;533;;;Ostrowska  50 ;bud.mieszkalne jednorodzinne;budowa budynku jednorodzinnego;nowe;2014-12-03;38989/14;1042/15;2015-03-05;2014;12;2014-12-01;67;16,9934909;51,1434311
20544;534;;;Rêdziñska 59A ;bud.o dwóch mieszkaniach;budowa budynku mieszkalnego jednorodzinnego wolno stoj¹cego;nowe;2014-12-30;41680/14;1043/15;2015-03-05;2014;12;2014-12-01;48;16,948829;51,154523
20545;535;;;Koœciuszki Tad.Gen.Plac  19 ;bud.hoteli;odmowa;reklama;2015-01-16;1265/15;1044/15;2015-03-06;2015;1;2015-01-01;36;17,0385376;51,1078852
20546;536;;;Rajska  21 ;bud.mieszkalne jednorodzinne;umorzenie;rozbudowa;2015-02-02;3019/15;1045/15;2015-03-06;2015;2;2015-02-01;25;16,8881722;51,1416756
20547;537;;;Jutrzenki 71B ;bud.mieszkalne jednorodzinne;budowa domu mieszkalnego jednorodzinnego wolno stoj¹cego;nowe;2015-01-05;64/15;1049/15;2015-03-06;2015;1;2015-01-01;45;16,9793058;51,0733712
20548;538;;;Marszowicka  61 ;bud.mieszkalne jednorodzinne;umorzenie;rozbudowa;2014-12-23;41333/14;1050/15;2015-03-06;2014;12;2014-12-01;54;16,880091;51,1651655
20549;539;;;Piastowska 25A ;bud.o trzech i wiêcej mieszkaniach;remont i przebudowa lokalu mieszkalnego;remont;2015-01-12;518/15;1052/15;2015-03-06;2015;1;2015-01-01;40;17,0613609;51,114438
20550;540;;;Che³moñskiego Józefa  12 ;bud.kultury fizycznej;budowa budynku hali sportowo-widowiskowej;nowe;2015-01-07;229/15;1053/15;2015-03-06;2015;1;2015-01-01;43;17,0902542;51,1019189
20551;541;;;Prusa Boles³awa  22 ;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym;inst.wewnêtrzna;2015-02-12;4227/15;1054/15;2015-03-06;2015;2;2015-02-01;17;17,0433997;51,1194397
20552;542;;;Piechoty 2 ;bud.mieszkalne jednorodzinne;monta¿ wewnêtrznej instalacji gazu dla lokalu;inst.wewnêtrzna;2015-02-02;2925/15;1055/15;2015-03-06;2015;2;2015-02-01;25;17,019631;51,053216
20553;543;;;Odrzañska  13 ;bud.o trzech i wiêcej mieszkaniach;przebudowa lokalu mieszkalnego w budynku wielorodzinnym;przebudowa;2014-12-30;41591/14;1056/15;2015-03-06;2014;12;2014-12-01;49;17,031579;51,1124839
20554;544;;;In¿ynierska  56-60 ;bud.o trzech i wiêcej mieszkaniach;przebudowa klatek schodowych w budynku mieszkalnym;przebudowa;2015-01-30;2695/15;1057/15;2015-03-06;2015;1;2015-01-01;26;16,984825;51,093829
20555;545;;;Bia³odrzewna  ;ruroci¹gi kanalizac.sieci rozdzielczej;budowa sieci kanalizacji sanitarnej w ulicy;nowe;2015-01-30;2886/15;1058/15;2015-03-06;2015;1;2015-01-01;26;16,9233029;51,1373012
20556;546;;;Pu³tuska  20 ;bud.o trzech i wiêcej mieszkaniach;montaz wewnêtrznej instalacji gazu w lokalu mieszkalnym;inst.wewnêtrzna;2015-01-13;758/15;1059/15;2015-03-06;2015;1;2015-01-01;39;17,0164404;51,0740986
20557;547;;;Osiniecka  ;bud.mieszkalne jednorodzinne;budowa budynku mieszkalnego jednorodzinnego w zabudowie wolno stoj¹cej;nowe;2015-01-28;2550/15;1060/15;2015-03-06;2015;1;2015-01-01;28;16,8973346;51,1212832
20558;548;;;W³odkowica Paw³a 4 ;linie elektroener.i telekom.rozdzielcz.;budowa i przebudowa odcinka sieci elektroenergetycznej niskiego napiêcia;nowe;2015-01-27;2348/15;1061/15;2015-03-06;2015;1;2015-01-01;29;17,0250374;51,1078518
20559;549;;;Grota-Roweckiego Stefana Gen.  ;linie elektroener.i telekom.rozdzielcz.;budowa linii kablowej nn dla zasilania budynku;nowe;2015-01-30;2801/15;1062/15;2015-03-06;2015;1;2015-01-01;26;17,0325316;51,056754
20560;550;;;In¿ynierska  14 ;bud.o trzech i wiêcej mieszkaniach;przebudowa lokalu mieszkalnego w budynku mieszkalnym wielorodzinnym;przebudowa;2014-12-30;41623/14;1063/15;2015-03-06;2014;12;2014-12-01;49;16,9931069;51,0942099
20561;551;;;Janiszewskiego Zygmunta 7,8,11 ;linie elektroener.i telekom.rozdzielcz.;budowa przy³¹cza elektroenergetycznego;nowe;2015-02-03;3176/15;1068/15;2015-03-09;2015;2;2015-02-01;25;17,058171;51,109454
20562;552;;;Abramowskiego Edwarda 2;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej instalacji gazu w lokalu mieszkalnym;inst.wewnêtrzna;2015-02-09;3748/15;1071/15;2015-03-09;2015;2;2015-02-01;21;17,1055815;51,1020487
20563;553;;;Walecznych  13;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej instalacji gazowej i c.o.w lokalu mieszkalnym;inst.wewnêtrzna;2015-02-17;4744/15;1075/15;2015-03-09;2015;2;2015-02-01;15;17,059587;51,119341
20564;554;;;Piastowska  45 ;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym;inst.wewnêtrzna;2015-02-19;5164/15;1077/15;2015-03-09;2015;2;2015-02-01;13;17,0616099;51,1165839
20565;555;;;Barwinkowa  13 ;bud.mieszkalne jednorodzinne;monta¿ wewnêtrznej instalacji gazu od szafki gazowej w linii ogrodzenia;inst.wewnêtrzna;2015-02-06;3615/15;1078/15;2015-03-09;2015;2;2015-02-01;22;17,1034296;51,1685178
20566;556;;;Szczeciñska 17E ;zbiorniki,silosy i bud.magazynowe;przebudowa hali magazynowej z czêœci¹ biurowo-socjaln¹;przebudowa;2015-02-13;4486/15;1079/15;2015-03-09;2015;2;2015-02-01;17;16,9386734;51,1365033
20567;557;;;Warciañska  35 ;bud.mieszkalne jednorodzinne;budowa przy³¹cza gazu niskiego ciœnienia;przy³¹cze;2015-01-09;403/15;1081/15;2015-03-09;2015;1;2015-01-01;42;16,9369279;51,141901
20568;558;;;Grunwaldzka  15;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym;inst.wewnêtrzna;2015-02-09;3781/15;1083/15;2015-03-09;2015;2;2015-02-01;21;17,056741;51,1144399
20569;559;;;Grota-Roweckiego Stefana Gen.  ;linie elektroener.i telekom.rozdzielcz.;budowa linii nn dla zasilania budynku mieszkalnego;nowe;2015-01-30;2802/15;1084/15;2015-03-09;2015;1;2015-01-01;27;17,0325316;51,056754
20570;560;;;Laotañska  ;ruroci¹gi wodoci¹g.sieci rozdzielczej;budowa odcinka sieci wodoci¹gowej;nowe;2015-02-03;3177/15;1085/15;2015-03-09;2015;2;2015-02-01;25;17,0770945;51,0634827
20571;561;;;Grota-Roweckiego Stefana Gen.  ;linie elektroener.i telekom.rozdzielcz.;budowa linii kablowej nn dla zasilania budynku;nowe;2015-01-30;2804/15;1087/15;2015-03-09;2015;1;2015-01-01;27;17,0325316;51,056754
20572;562;;;Stra¿acka 8 ;ruroci¹gi wodoci¹g.sieci rozdzielczej;budowa sieci kanalizacji sanitarnej;nowe;2015-02-06;3671/15;1088/15;2015-03-09;2015;2;2015-02-01;22;17,0195259;51,1747366
20573;563;;;Walecznych 3;bud.o trzech i wiêcej mieszkaniach;;inst.wewnêtrzna;2015-02-12;4407/15;1089/15;2015-03-09;2015;2;2015-02-01;18;17,0585099;51,119962
20574;564;;;Grota-Roweckiego Stefana Gen.  ;linie elektroener.i telekom.rozdzielcz.;budowa linii kablowej;nowe;2015-01-30;2805/15;1090/15;2015-03-09;2015;1;2015-01-01;27;17,0325316;51,056754
20575;565;;;Œlê¿na  90 ;linie telekomunikacyjne dalek.zasiêgu;odmowa;urz¹dzenie;2015-01-15;1041/15;1094/15;2015-03-10;2015;1;2015-01-01;39;17,0248021;51,0835072
20576;566;;;¯eromskiego Stefana  41 ;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej instalacji gazu i instalacji c.o. w lokalu mieszkalnym w budynku wielorodzinnym;inst.wewnêtrzna;2015-02-24;5585/15;1095/15;2015-03-10;2015;2;2015-02-01;11;17,0487132;51,1230327
20577;567;;;Orawska  ;bud.mieszkalne jednorodzinne;budowa budynku mieszkalnego jednorodzinnego wolno stoj¹cego;nowe;2014-12-23;41361/14;1096/15;2015-03-10;2014;12;2014-12-01;56;17,0228816;51,065739
20578;568;;;Jarno³towska  ;bud.zakwater.turystycz.;budowa piêciu budynków turystycznych wraz z infrastruktur¹ techniczn¹;nowe;2015-01-08;309/15;1097/15;2015-03-10;2015;1;2015-01-01;44;16,852181;51,1201705
20579;569;;;Pr¹dzyñskiego Ignacego Gen. 37 ;bud.o trzech i wiêcej mieszkaniach;odmowa;przebudowa;2015-01-29;2676/15;1103/15;2015-03-10;2015;1;2015-01-01;29;17,0490526;51,0987259
20580;570;;;Przesmyckiego Zenona Miriama  31-33 ;ruroci¹gi gazu sieci rozdzielczej;umorzenie;nowe;2015-02-27;6204/15;1105/15;2015-03-10;2015;2;2015-02-01;8;17,0666168;51,137679
20581;571;;;Fabryczna 20A ;zbiorniki,silosy i bud.magazynowe;przebudowa i rozbudowa dwóch hal magazynowych;rozbudowa;2015-02-12;4397/15;1106/15;2015-03-10;2015;2;2015-02-01;19;16,9807112;51,1112215
20582;572;;;Bezpieczna  ;linie elektroener.i telekom.rozdzielcz.;budowa linii kablowej;nowe;2015-01-29;2575/15;1110/15;2015-03-10;2015;1;2015-01-01;29;17,022854;51,1401837
20583;573;;;Przylaszczkowa  70 ;bud.mieszkalne jednorodzinne;odmowa;rozbudowa;2015-01-12;633/15;1112/15;2015-03-10;2015;1;2015-01-01;42;17,1028099;51,1690169
20584;574;;;Kwidzyñska 8 ;bud.biurowe;przebudowa budynku biurowo-warsztatowego 7.01-7.06-wykonanie œciany oddzielenia przeciwpo¿arowego na terenie zak³adu;przebudowa;2015-02-26;6066/15;1113/15;2015-03-10;2015;2;2015-02-01;9;17,1015832;51,1278469
20585;575;;;Traugutta Romualda Gen. 137;bud.o trzech i wiêcej mieszkaniach;przebudowa lokalu mieszkalnego wraz z wykonaniem wewnêtrznej instalacji gazowej w budynku wielorodzinnym;inst.wewnêtrzna;2015-03-03;6499/15;1116/15;2015-03-10;2015;3;2015-03-01;6;17,0555306;51,0982702
20586;576;;;Kwidzyñska 8 ;bud.przemys³owe;przebudowa hali; ÿÿ;2015-01-30;2739/15;1119/15;2015-03-10;2015;1;2015-01-01;28;17,1015832;51,1278469
20587;577;;;¯eromskiego Stefana  22;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej instalacji gazu c.o.i wodno-kanalizacyjnej;inst.wewnêtrzna;2015-01-08;294/15;1122/15;2015-03-10;2015;1;2015-01-01;44;17,0463169;51,1214405
20588;578;;;Zagony  ;ulice i drogi pozosta³e;budowa odcinka drogi oraz chodnika;nowe;2015-03-05;7002/15;1130/15;2015-03-11;2015;3;2015-03-01;5;16,9437974;51,0996688
20589;579;;;Trzebnicka  21 ;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej instalacji gazu w lokalu mieszkalnym;inst.wewnêtrzna;2015-02-18;4915/15;1131/15;2015-03-11;2015;2;2015-02-01;16;17,03632;51,122454
20590;580;;;Hallera Józefa Gen. Aleja 103 ;bud.o trzech i wiêcej mieszkaniach;monta¿ instalacji centralnego ogrzewania i wewnêtrznej instalacji gazu;inst.wewnêtrzna;2015-02-11;4068/15;1132/15;2015-03-11;2015;2;2015-02-01;21;16,9940211;51,0905305
20591;581;;;Ostrowskiego Aleksandra  34 ;bud.biurowe;przebudowa pomieszczenia gospodarczego z pomieszczenia serwerowni;przebudowa;2015-02-11;4138/15;1135/15;2015-03-11;2015;2;2015-02-01;21;16,9713177;51,0952355
20592;582;;;Legnicka 128;bud.o trzech i wiêcej mieszkaniach;przebudowa lokalu  mieszkalnego;przebudowa;2015-02-13;4519/15;1138/15;2015-03-11;2015;2;2015-02-01;19;16,980241;51,1246246
20593;583;;;Prusa Boles³awa  42 ;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym;inst.wewnêtrzna;2015-02-19;5140/15;1139/15;2015-03-11;2015;2;2015-02-01;15;17,0455014;51,1198045
20594;584;;;Jemio³owa  19;bud.o trzech i wiêcej mieszkaniach;wewnêtrzna instalacja gazu;inst.wewnêtrzna;2015-02-03;3095/15;1140/15;2015-03-11;2015;2;2015-02-01;27;17,010255;51,098647
20595;585;;;Blacharska  12 ;bud.o trzech i wiêcej mieszkaniach;wewnêtrzna instalacja gazu;inst.wewnêtrzna;2015-02-19;5118/15;1141/15;2015-03-11;2015;2;2015-02-01;15;16,9896189;51,081702
20596;586;;;Worcella Stanis³awa  5A;bud.o trzech i wiêcej mieszkaniach;przebudowa lokalu mieszkalnego wraz z monta¿em wewnêtrznej instalacji gazowej w budynku wielorodzinnym;inst.wewnêtrzna;2015-02-11;4224/15;1142/15;2015-03-11;2015;2;2015-02-01;21;17,0437088;51,1043058
20597;587;;;Wiêzienna  19 ;bud.o trzech i wiêcej mieszkaniach;remont elewacji budynku wielorodzinnego;remont;2015-01-22;1934/15;1143/15;2015-03-11;2015;1;2015-01-01;35;17,0325199;51,113008
20598;588;;;Legnicka  32;bud.o trzech i wiêcej mieszkaniach;przebudowa mieszkania;przebudowa;2015-01-14;996/15;1150/15;2015-03-11;2015;1;2015-01-01;41;17,0129899;51,112119
20599;589;;;Partyzantów  80 ;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej instalacji gazu w lokalu mieszkalnym w budynku wielorodzinnym;inst.wewnêtrzna;2015-03-05;6990/15;1152/15;2015-03-11;2015;3;2015-03-01;5;17,105892;51,1095319
20600;590;;;Graniczna  ;ulice i drogi pozosta³e;budowa drogi dojazdowej i chodnika wraz z infrastruktur¹ techniczn¹;nowe;2015-02-03;3192/15;1153/15;2015-03-12;2015;2;2015-02-01;28;16,9142661;51,1086735
20601;591;;;Reja Miko³aja  16;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym w.budynku wielorodzinnym;inst.wewnêtrzna;2015-02-24;5734/15;1155/15;2015-03-12;2015;2;2015-02-01;13;17,0575338;51,1150284
20602;592;;;Koœciuszki Tadeusza  51 ;bud.o trzech i wiêcej mieszkaniach;remont wielorodzinnego budynku mieszkalnego;remont;2014-12-29;41483/14;1156/15;2015-03-12;2014;12;2014-12-01;54;17,0352378;51,102066
20603;593;;;Jemio³owa  19 ;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej instalacji gazu i c.o. w lokalu mieszkalnym w budynku wielorodzinnym;inst.wewnêtrzna;2015-02-03;3094/15;1157/15;2015-03-12;2015;2;2015-02-01;28;17,010255;51,098647
20604;594;;;Marszowicka  95 ;bud.mieszkalne jednorodzinne;budowa jednorodzinnego budynku mieszkalnego;nowe;2015-02-03;3127/15;1162/15;2015-03-12;2015;2;2015-02-01;28;16,8772436;51,1599892
20605;595;;;Br¹zowa 5 ;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym;inst.wewnêtrzna;2015-02-24;5615/15;1165/15;2015-03-12;2015;2;2015-02-01;13;17,000512;51,1016289
20606;596;;;Do¿ynkowa  ;ulice i drogi pozosta³e;budowa drogi zjazdowej;nowe;2015-01-28;2526/15;1166/15;2015-03-12;2015;1;2015-01-01;32;16,9833334;51,0700216
20607;597;;;Zieliñskiego Tadeusza  47 ;bud.o trzech i wiêcej mieszkaniach;wewnêtrzna instalacja gazu;inst.wewnêtrzna;2015-01-27;2280/15;1167/15;2015-03-12;2015;1;2015-01-01;33;17,0216344;51,0996042
20608;598;;;£ukowa  33 ;bud.mieszkalne jednorodzinne;przebudowa elewacji budynku jednorodzinnego;przebudowa;2015-03-03;6564/15;1169/15;2015-03-12;2015;3;2015-03-01;8;16,8950809;51,140735
20609;599;;;Liskego Ksawerego 3 ;bud.o trzech i wiêcej mieszkaniach;przebudowa lokalu mieszkalnego w budynku wielorodzinnym;przebudowa;2014-12-23;41348/14;1172/15;2015-03-12;2014;12;2014-12-01;58;17,0697842;51,1154947
20610;600;;;Rychtalska  16 ;bud.handlowo-uslugowe;budowa myjni  samochodowej;nowe;2015-03-02;6353/15;1175/15;2015-03-12;2015;3;2015-03-01;9;17,0464547;51,1298203
20611;601;;;Buforowa 117 ;bud.mieszkalne jednorodzinne;rozbudowa,nadbudowa i przebudowa budynku mieszkalnego jednorodzinnego na budynek us³ugowo-mieszkalny;rozbudowa;2015-02-20;5311/15;1179/15;2015-03-12;2015;2;2015-02-01;15;17,0591119;51,048464
20612;602;;;Pi³sudskiego Józ. Mar.Pl. 5;bud.o trzech i wiêcej mieszkaniach;przebudowa lokalu handlowego wraz ze zmian¹ sposobu u¿ytkowania na lokal gastronomiczny w budynku mieszkalnym wielorodzinnym;przebudowa;2015-01-16;1237/15;1180/15;2015-03-12;2015;1;2015-01-01;40;17,0385376;51,1078852
20613;603;;;Trójk¹tna 4 ;bud.przemys³owe;umorzenie;rozbudowa;2014-12-31;41860/14;1183/15;2015-03-13;2014;12;2014-12-01;53;16,9248001;51,1398019
20614;604;;;Szczêœliwa  17 ;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej instalacji gazu i c.o.w lokalu mieszkalnym;inst.wewnêtrzna;2015-02-23;5398/15;1185/15;2015-03-13;2015;2;2015-02-01;15;17,00998;51,098095
20615;605;;;Dworska 8 ;bud.szkó³ i instytucji badawczych;remont elewacji dwóch internatów   oraz przebudowa portierni wraz z budow¹ zewn.instalacji kanalizacji deszczowej oraz skablowaniem napowietrznej linii teletech;remont;2015-01-14;927/15;1186/15;2015-03-13;2015;1;2015-01-01;43;16,95437;51,1453129
20616;606;;;Stab³owicka 119D ;bud.mieszkalne jednorodzinne;monta¿ wewnêtrznej instalacji gazu i monta¿ wewnêtrznej instalacji c.o.w lokalu mieszkalnym;inst.wewnêtrzna;2015-02-18;4966/15;1199/15;2015-03-16;2015;2;2015-02-01;19;16,900406;51,166483
20617;607;;;Bia³oskórnicza 6 ;bud.zakwater.turystycz.;przebudowa pomieszczeñ parteru w budynku hostelu;przebudowa;2015-02-11;4184/15;1201/15;2015-03-16;2015;2;2015-02-01;24;17,0274275;51,1111303
20618;608;;;Mokronoska 2 ;bud.biurowe;monta¿ wewn.instalacji gazu dla kot³owni gazowej wraz z monta¿em wewn. inst. c.o. dla budynku biurowego;inst.wewnêtrzna;2015-01-09;481/15;1202/15;2015-03-16;2015;1;2015-01-01;47;16,9559646;51,0782185
20619;609;;;Smardzowska  ;bud.o trzech i wiêcej mieszkaniach;budowa budynku mieszkalnego wielorodzinnego;nowe;2015-01-30;2824/15;1203/15;2015-03-16;2015;1;2015-01-01;32;17,0414571;51,0558676
20620;610;;;Daliowa 4 ;bud.mieszkalne jednorodzinne;budowa budynku jednorodzinnego wraz z zagospodarowaniem trenu z wy³¹czenmiem przy³aczy;nowe;2014-12-23;41420/14;1204/15;2015-03-16;2014;12;2014-12-01;60;17,114634;51,1691264
20621;611;;;Gorlicka  21;bud.o trzech i wiêcej mieszkaniach;przebudowa mieszkania;przebudowa;2015-01-28;2454/15;1206/15;2015-03-16;2015;1;2015-01-01;34;17,1158355;51,1451867
20622;612;;;D³ugosza Jana  48 ;bud.biurowe;budowa budynku biurowo-us³ugowego i budynku technicznego;nowe;2014-12-17;40490/14;1208/15;2015-03-16;2014;12;2014-12-01;64;17,0643798;51,1346552
20623;613;;;Lompy Józefa  10 ;bud.o trzech i wiêcej mieszkaniach;przebudowa czêœci poddasza na lokal mieszkalny w budynku wielorodzinnyn;przebudowa;2014-12-29;41506/14;1211/15;2015-03-16;2014;12;2014-12-01;56;17,0545594;51,1237985
20624;614;;;S³owicza  17;bud.o trzech i wiêcej mieszkaniach;monta¿ wewnêtrznej intsalacji gazu i c.o.w lokalu mieszkalnym;inst.wewnêtrzna;2015-02-20;5290/15;1214/15;2015-03-17;2015;2;2015-02-01;18;17,008184;51,0881319
