"";"Numer.......................................wpisu";"Imiê.i.nazwisko.lub.nazwa.inwestora";"Data.wpisu";"Adres";"Rodzaj";"opis";"typ";"Data.wniosku";"Nr...............wniosku";"Nr...............decyzji";"Data.decyzji";"Rok.wniosku";"Miesi¹c.wniosku";"data";"Czas.rozpatrzenia";"lon";"lat"
"16420";2976;"";"";"Estoñska  40-42 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa klatek schodowych w budynku mieszkalnym wielorodzinnym";"przebudowa";"2013-11-22";"37311/13";"5839/13";"2013-11-27";2013;11;"2013-11-01";4;16,960817;51,1110229
"16421";2977;"";"";"Stanki Jana 1";"bud.o trzech i wiêcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnêtrzna";"2013-10-07";"31930/13";"5841/13";"2013-11-27";2013;10;"2013-10-01";38;16,9739325;51,0788613
"16422";2978;"";"";"JeŸdziecka  14 ";"bud.mieszkalne jednorodzinne";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2013-11-12";"35875/13";"5842/13";"2013-11-27";2013;11;"2013-11-01";12;16,994008;51,063797
"16423";2979;"";"";"Gajowa  51";"bud.o trzech i wiêcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnêtrzna";"2013-10-14";"32788/13";"5843/13";"2013-11-27";2013;10;"2013-10-01";33;17,040112;51,088417
"16424";2980;"";"";"Strzegomska 196 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa klatek schodowych w budynku wielorodzinnym";"przebudowa";"2013-11-22";"37310/13";"5844/13";"2013-11-27";2013;11;"2013-11-01";4;16,961507;51,1118669
"16425";2981;"";"";"Krakowska  13 ";"bud.handlowo-uslugowe";"budowa stacji paliw p³ynnych";"nowe";"2013-08-05";"24840/13";"5847/13";"2013-11-27";2013;8;"2013-08-01";83;17,058007;51,0945154
"16426";2982;"";"";"Makowa 1 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej i c.o. w lokalu mieszkalnym";"inst.wewnêtrzna";"2013-09-18";"29761/13";"5849/13";"2013-11-27";2013;9;"2013-09-01";51;16,9947899;51,0919449
"16427";2983;"";"";"K³okoczycka 174D ";"bud.mieszkalne jednorodzinne";"umorzenie";"rozbudowa";"2013-11-06";"35425/13";"5851/13";"2013-11-27";2013;11;"2013-11-01";16;17,093515;51,157001
"16428";2984;"";"";"Ga³czyñskiego Konstantego Ildefonsa  ";"ruroci¹gi wodoci¹g.sieci rozdzielczej";"budowa sieci wodociagowej i kanalizacji sanitarnej";"nowe";"2013-10-02";"31446/13";"5853/13";"2013-11-27";2013;10;"2013-10-01";41;17,0312172;51,055005
"16429";2985;"";"";"Krupnicza  ";"ruroci¹gi gazu sieci rozdzielczej";"budowa sieci gazowej";"nowe";"2013-08-26";"27072/13";"5854/13";"2013-11-27";2013;8;"2013-08-01";68;17,026037;51,1076349
"16430";2986;"";"";"Piêkna 76A ";"bud.biurowe";"umorzenie";"przebudowa";"2013-10-31";"34916/13";"5857/13";"2013-11-28";2013;10;"2013-10-01";21;17,059465;51,084624
"16431";2987;"";"";"Pasieczna 1 ";"bud.mieszkalne jednorodzinne";"nadbudowa,rozbudowa i przebudowa budynku jednorodzinnego w zabudowie bli¿niaczej wraz z rozbiórk¹ gara¿u";"rozbudowa";"2013-09-06";"28588/13";"5858/13";"2013-11-28";2013;9;"2013-09-01";60;16,938653;51,1511639
"16432";2988;"";"";"Przejazdowa  16-18 ";"bud.niemieszkalne pozosta³e";"remont i przebudowa istniej¹cego budynku gospodarczego";"remont";"2013-09-11";"29073/13";"5861/13";"2013-11-28";2013;9;"2013-09-01";57;17,0793392;51,1481418
"16433";2989;"";"";"Krzysztofa Œw. Plac 1 ";"bud.kultu religijnego i czynnoœci religijnych";"przebudowa pomieszczeñ higieniczno-sanitarnych w budynku plebani koœcio³a";"przebudowa";"2013-10-08";"32116/13";"5862/13";"2013-11-28";2013;10;"2013-10-01";38;17,0369756;51,1073314
"16434";2990;"";"";"Astrowa  ";"ruroci¹gi gazu sieci rozdzielczej";"budowa gazoci¹gu œredniego ciœnienia w ulicy wraz z przy³¹czem gazu œredniego ciœnienia do dzia³ki";"nowe";"2013-10-17";"33233/13";"5863/13";"2013-11-28";2013;10;"2013-10-01";31;17,0385376;51,1078852
"16435";2991;"";"";"Brzozowa 21A ";"linie elektroener.i telekom.rozdzielcz.";"budowa przy³¹cza gazu";"nowe";"2013-10-02";"31397/13";"5864/13";"2013-11-28";2013;10;"2013-10-01";42;17,060799;51,0575089
"16436";2992;"";"";"Jednoœci Narodowej 103 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa mieszkania";"przebudowa";"2013-09-06";"28533/13";"5865/13";"2013-11-28";2013;9;"2013-09-01";60;17,0444284;51,1226165
"16437";2993;"";"";"Grawerska  22 ";"bud.mieszkalne jednorodzinne";"budowa przy³¹cza gazowego";"przy³¹cze";"2013-10-16";"33041/13";"5868/13";"2013-11-28";2013;10;"2013-10-01";32;17,0143376;51,1744618
"16438";2994;"";"";"Boles³awa Chrobrego  13";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2013-10-14";"32804/13";"5869/13";"2013-11-28";2013;10;"2013-10-01";34;17,0351628;51,1217793
"16439";2995;"";"";"Bezpieczna  4A ";"bud.handlowo-uslugowe";"odmowa";"rozbudowa";"2013-09-24";"30542/13";"5873/13";"2013-11-28";2013;9;"2013-09-01";48;17,0257219;51,141197
"16440";2996;"";"";"Gajowicka 155";"bud.o trzech i wiêcej mieszkaniach";"montaz wewnetrznej instalacji gazu i c.o.";"inst.wewnêtrzna";"2013-10-31";"34896/13";"5875/13";"2013-11-28";2013;10;"2013-10-01";21;17,006398;51,0892549
"16441";2997;"";"";"Kniaziewicza Karola Gen. 7";"bud.o trzech i wiêcej mieszkaniach";"montaz wewnêtrznej instalacji gazu w lokalu mieszkalnym";"inst.wewnêtrzna";"2013-11-07";"35566/13";"5876/13";"2013-11-28";2013;11;"2013-11-01";16;17,0409083;51,1019658
"16442";2998;"";"";"Kazimierza Jagielloñczyka 9 ";"bud.o trzech i wiêcej mieszkaniach";"remont i przebudowa lokalu mieszkalnego w budynku wielorodzinnym";"remont";"2013-08-28";"27372/13";"5877/13";"2013-11-28";2013;8;"2013-08-01";67;17,0336533;51,1211556
"16443";2999;"";"";"Bora-Komorowskiego T. Gen 6 ";"bud.przemys³owe";"rozbudowa hali magazynowo-produkcyjnej fabryki";"rozbudowa";"2013-11-26";"37706/13";"5878/13";"2013-11-28";2013;11;"2013-11-01";3;17,1193473;51,1569159
"16444";3000;"";"";"In¿ynierska  64  ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu mieszkalnego";"przebudowa";"2013-10-17";"33163/13";"5880/13";"2013-11-28";2013;10;"2013-10-01";31;16,984581;51,0928629
"16445";3001;"";"";"Niemcewicza Juliana Ursyna  30  ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa mieszkania";"przebudowa";"2013-11-14";"36263/13";"5881/13";"2013-11-28";2013;11;"2013-11-01";11;17,038621;51,1222904
"16446";3002;"";"";"Powstañców Œl¹skich 198 ";"bud.o trzech i wiêcej mieszkaniach";"odmowa";"przebudowa";"2013-09-27";"30982/13";"5882/13";"2013-11-28";2013;9;"2013-09-01";45;17,0091289;51,0796659
"16447";3003;"";"";"Chudoby Stanis³awa 5  ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2013-11-07";"35565/13";"5884/13";"2013-11-28";2013;11;"2013-11-01";16;17,0541502;51,0973154
"16448";3004;"";"";"Reja Miko³aja  52 ";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2013-11-05";"35345/13";"5886/13";"2013-11-29";2013;11;"2013-11-01";19;17,0582198;51,1183042
"16449";3005;"";"";"Œwi¹tnicka 1 ";"bud.biurowe";"remont dachu budynku administracyjno-socjalnego";"przebudowa";"2013-11-26";"37543/13";"5887/13";"2013-11-29";2013;11;"2013-11-01";4;17,0981299;51,0819209
"16450";3006;"";"";"Szewczenki Tarasa  24 ";"bud.handlowo-uslugowe";"rozbudowa budynku handlowo-us³ugowego";"rozbudowa";"2013-10-31";"34919/13";"5888/13";"2013-11-29";2013;10;"2013-10-01";22;17,127876;51,1401104
"16451";3007;"";"";"Jednoœci Narodowej 193 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej i c.o.w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2013-11-14";"36283/13";"5889/13";"2013-11-29";2013;11;"2013-11-01";12;17,051889;51,127404
"16452";3008;"";"";"KuŸnicza  43/45";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu mieszkalnego w budynku mirszkalno-us³ugowym";"remont";"2013-10-22";"33642/13";"5892/13";"2013-11-29";2013;10;"2013-10-01";29;17,034351;51,11296
"16453";3009;"";"";"Piwnika-Ponurego Jana Mjr  68 ";"bud.o trzech i wiêcej mieszkaniach";"rozbudowa wewnetrznej instalacji gazu w mieszkaniu";"inst.wewnêtrzna";"2013-09-04";"28099/13";"5893/13";"2013-11-29";2013;9;"2013-09-01";63;17,0385376;51,1078852
"16454";3010;"";"";"Piastowska  63 ";"bud.o trzech i wiêcej mieszkaniach";"remont i docieplenie elewacji budynku mieszkalnego wielorodzinnego";"remont";"2013-09-19";"29949/13";"5894/13";"2013-11-29";2013;9;"2013-09-01";52;17,062874;51,118096
"16455";3011;"";"";"Grabowa  77 ";"bud.mieszkalne jednorodzinne";"rozbudowa budynku mieszkalnego";"rozbudowa";"2013-09-11";"29052/13";"5900/13";"2013-11-29";2013;9;"2013-09-01";58;16,9186659;51,1350039
"16456";3012;"";"";"Wyk³adowa  ";"ulice i drogi pozosta³e";"budowa  zjazdu z drogi publicznej gminnej";"nowe";"2013-10-23";"33767/13";"5901/13";"2013-11-29";2013;10;"2013-10-01";28;17,1528639;51,1002695
"16457";3013;"";"";"Stab³owicka  67 ";"bud.mieszkalne jednorodzinne";"przebudowa strefy wejsciowej wraz z budow¹ schodów zewnêtrznych do piwnicy budynku mieszkalnego wielorodzinnego";"rozbudowa";"2013-09-03";"28011/13";"5902/13";"2013-11-29";2013;9;"2013-09-01";64;16,894324;51,1604089
"16458";3014;"";"";"¯ernicka 225 ";"bud.mieszkalne jednorodzinne";"przebudowa elewacji budynku mieszkalnego z lokalem us³ugowym";"przebudowa";"2013-10-08";"32082/13";"5903/13";"2013-11-29";2013;10;"2013-10-01";39;16,9225335;51,123733
"16459";3015;"";"";"Górnicza1 9";"bud.o trzech i wiêcej mieszkaniach";"przebudowa wewnetrznej instalacji gazu wraz z monta¿em pieca";"inst.wewnêtrzna";"2013-10-17";"33182/13";"5905/13";"2013-11-29";2013;10;"2013-10-01";32;16,956816;51,133381
"16460";3016;"";"";"Osobowicka 41A ";"";"budowa wolnostoj¹cego noœnika reklamowego";"noœnik reklamowy";"2012-04-26";"14283/12";"5906/13";"2013-11-29";2012;4;"2012-04-01";417;17,019979;51,134031
"16461";3017;"";"";"¯migrodzka 143 ";"bud.przemys³owe";"rozbudowa i przebudowa hali wydzia³u lodówek,rozbudowa i przebudowa magazynu-1 etap-faza1 czêœæ 1";"rozbudowa";"2013-09-27";"30944/13";"5907/13";"2013-11-29";2013;9;"2013-09-01";46;17,0314169;51,148474
"16462";3018;"";"";"¯ywiecka  16 ";"bud.mieszkalne jednorodzinne";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2013-10-17";"33190/13";"5908/13";"2013-11-29";2013;10;"2013-10-01";32;16,8899876;51,133031
"16463";3019;"";"";"Suchardy Edwarda 6";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2013-10-17";"33262/13";"5909/13";"2013-11-29";2013;10;"2013-10-01";32;17,0645196;51,1148682
"16464";3020;"";"";"Kreœlarska  13";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2013-10-02";"31501/13";"5910/13";"2013-11-29";2013;10;"2013-10-01";43;16,9936839;51,0914809
"16465";3021;"";"";"Ananasowa  40 ";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2013-10-15";"32863/13";"5911/13";"2013-11-29";2013;10;"2013-10-01";34;16,896855;51,1572895
"16466";3022;"";"";"Stargardzka -Droga Fabryczna *  9B ";"bud.przemys³owe";"budowa hali produkcyjnej";"nowe";"2013-09-30";"31197/13";"5914/13";"2013-12-02";2013;9;"2013-09-01";46;16,95055;51,1305259
"16467";3023;"";"";"Komuny Paryskiej  47 ";"bud.o trzech i wiêcej mieszkaniach";"remont i docieplenie œcian zewnetrznych budynku mieszkalnego wielorodz.";"remont";"2013-11-20";"36905/13";"5918/13";"2013-12-02";2013;11;"2013-11-01";9;17,046942;51,101541
"16468";3024;"";"";"Tarnobrzeska  15 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa poddasza na cele mieszkaniowe w budynku mieszkalnym wielorodzinnym";"przebudowa";"2013-10-15";"32972/13";"5921/13";"2013-12-02";2013;10;"2013-10-01";35;17,000831;51,0920354
"16469";3025;"";"";"Górnicza 2 ";"ruroci¹gi wodoci¹g.sieci rozdzielczej";"umorzenie";"przebudowa";"2013-10-25";"34223/13";"5922/13";"2013-12-02";2013;10;"2013-10-01";27;16,9563339;51,133722
"16470";3026;"";"";"Grota-Roweckiego Stefana Gen.  ";"ruroci¹gi gazu sieci rozdzielczej";"budowa sieci gazowej";"nowe";"2013-09-23";"30355/13";"5931/13";"2013-12-02";2013;9;"2013-09-01";51;17,0325316;51,056754
"16471";3027;"";"";"D³ugosza Jana  ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowych n/n wraz ze z³¹czami kablowymi n/n oraz rozbiórka linii napowietrznej n/n";"nowe";"2013-09-04";"28198/13";"5934/13";"2013-12-02";2013;9;"2013-09-01";64;17,0644781;51,1345534
"16472";3028;"";"";"Jackowskiego Maksymiliana  57 ";"bud.handlowo-uslugowe";"przebudowa strefy wejœciowej budynku us³ugowego s.m. ""biskupin""";"rozbudowa";"2013-08-14";"26059/13";"5935/13";"2013-12-02";2013;8;"2013-08-01";79;17,1112715;51,1038752
"16473";3029;"";"";"Cieszkowskiego Augusta  14 ";"bud.mieszkalne jednorodzinne";"rozbudowa budynku jednorodzinnego";"rozbudowa";"2013-08-16";"26190/13";"5939/13";"2013-12-03";2013;8;"2013-08-01";78;17,0758679;51,1232505
"16474";3030;"";"";"Gajowa  56 ";"bud.o trzech i wiêcej mieszkaniach";"wewnetrzna instalacja gazowa z monta¿em pieca dwufunkcyjnego";"inst.wewnêtrzna";"2013-11-05";"35232/13";"5940/13";"2013-12-03";2013;11;"2013-11-01";21;17,040717;51,090497
"16475";3031;"";"";"Karmelkowa 10C ";"bud.handlowo-uslugowe";"instalacja wewnêtrznej instalacji gazu";"inst.wewnêtrzna";"2013-10-14";"32826/13";"5941/13";"2013-12-03";2013;10;"2013-10-01";37;16,964201;51,0759649
"16476";3032;"";"";"Trawowa  32 ";"bud.o trzech i wiêcej mieszkaniach";"zawieszenie";"rozbudowa";"2013-10-24";"34096/13";"5942/13";"2013-12-03";2013;10;"2013-10-01";29;16,9497574;51,0992244
"16477";3033;"";"";"Pereca Icchaka Lejba 5  ";"bud.o trzech i wiêcej mieszkaniach";"montaz wewnetrznej instalacji gazu i c.o.w lokalu";"inst.wewnêtrzna";"2013-10-28";"34367/13";"5943/13";"2013-12-03";2013;10;"2013-10-01";27;17,0078646;51,1004081
"16478";3034;"";"";"Powstañców Œl¹skich  95 ";"bud.handlowo-uslugowe";"umorzenie";"przebudowa";"2013-11-27";"37871/13";"5944/13";"2013-12-03";2013;11;"2013-11-01";5;17,0198484;51,0939798
"16479";3035;"";"";"Wojrowicka 8  ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ instalacji gazowej w lokalu mieszkalnym";"inst.wewnêtrzna";"2013-10-11";"32511/13";"5946/13";"2013-12-03";2013;10;"2013-10-01";38;16,960462;51,1143639
"16480";3036;"";"";"Górnicza 5  ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu mieszkalnego w budynku wielorodzinnym";"przebudowa";"2013-10-18";"33438/13";"5947/13";"2013-12-03";2013;10;"2013-10-01";33;16,956913;51,1336249
"16481";3037;"";"";"Pe³czyñska 136 ";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2013-10-08";"32098/13";"5950/13";"2013-12-03";2013;10;"2013-10-01";41;16,9915521;51,1765716
"16482";3038;"";"";"Trzebnicka  74 ";"bud.o trzech i wiêcej mieszkaniach";"odmowa";"inst.wewnêtrzna";"2013-10-10";"32340/13";"5951/13";"2013-12-03";2013;10;"2013-10-01";39;17,036544;51,129017
"16483";3039;"";"";"Góralska 7 ";"bud.przemys³owe";"budowa schodów zewnêtrznych wejœciowych";"przebudowa";"2013-11-19";"36713/13";"5955/13";"2013-12-03";2013;11;"2013-11-01";11;17,0035188;51,1101927
"16484";3040;"";"";"Tkacka  58 ";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2013-11-28";"37945/13";"5958/13";"2013-12-03";2013;11;"2013-11-01";4;16,9594229;51,1381889
"16485";3041;"";"";"Karczemna  ";"ruroci¹gi gazu sieci rozdzielczej";"budowa gazociagu";"nowe";"2013-10-17";"33234/13";"5967/13";"2013-12-04";2013;10;"2013-10-01";35;16,9170126;51,1797093
"16486";3042;"";"";"  ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego wolno stoj¹cego";"nowe";"2013-09-26";"30774/13";"5968/13";"2013-12-04";2013;9;"2013-09-01";50;17,0385376;51,1078852
"16487";3043;"";"";"Norblina Piotra 2 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazu w lokalu mieszkalnym";"inst.wewnêtrzna";"2013-11-18";"36499/13";"5970/13";"2013-12-04";2013;11;"2013-11-01";13;17,1086791;51,1016483
"16488";3044;"";"";"Œrutowa 8 ";"linie elektroener.i telekom.rozdzielcz.";"budowa sieci kablowej nn wraz ze z³aczem kablowym";"nowe";"2013-10-30";"34785/13";"5971/13";"2013-12-04";2013;10;"2013-10-01";26;17,0338304;51,1180055
"16489";3045;"";"";"Kwidzyñska 8 ";"bud.przemys³owe";"montaz instalacji produkcji lakierów";"przebudowa";"2013-10-03";"31651/13";"5973/13";"2013-12-04";2013;10;"2013-10-01";45;17,1015832;51,1278469
"16490";3046;"";"";"Dyrekcyjna 5 ";"bud.szpitali i zak³.opieki medycznej";"przebudowa czêœci budynku dawnego szpitala na zak³ad opiekuñczo-leczniczy";"przebudowa";"2013-09-20";"30205/13";"5979/13";"2013-12-04";2013;9;"2013-09-01";54;17,0338063;51,0951861
"16491";3047;"";"";"Rdestowa  18 ";"ruroci¹gi gazu sieci rozdzielczej";"budowa przy³¹cza gazu do budynku mieszkalnego";"nowe";"2013-10-15";"32855/13";"5980/13";"2013-12-04";2013;10;"2013-10-01";37;16,889255;51,1107309
"16492";3048;"";"";"Jagodziñska  35 ";"bud.mieszkalne jednorodzinne";"przebudowa z rozbudowa budynku gospodarczego wraz ze zmian a sposobu u¿ytkowania";"rozbudowa";"2013-09-02";"27874/13";"5981/13";"2013-12-04";2013;9;"2013-09-01";68;17,063002;51,05818
"16493";3049;"";"";"Kwidzyñska 6 ";"zbiorniki,silosy i bud.magazynowe";"budowa magazynu typu kontenerowego";"nowe";"2013-10-14";"32827/13";"5984/13";"2013-12-05";2013;10;"2013-10-01";39;17,0943389;51,1300606
"16494";3050;"";"";"Obornicka 160 ";"bud.przemys³owe";"budowa hali produkcyjno-magazynowej z budynkiem biurowym,portierni¹";"nowe";"2013-09-09";"28716/13";"5987/13";"2013-12-05";2013;9;"2013-09-01";64;17,010199;51,1568714
"16495";3051;"";"";"Bora-Komorowskiego T. Gen  6D ";"bud.przemys³owe";"przebudowa i remont laboratorium testów d³uterminowych w budynku";"przebudowa";"2013-12-03";"38479/13";"5988/13";"2013-12-05";2013;12;"2013-12-01";3;17,1193473;51,1569159
"16496";3052;"";"";"Mydlana 2 ";"zbiorniki,silosy i bud.magazynowe";"budowa budynku wartowniczo-biurowego";"nowe";"2013-10-16";"33086/13";"5989/13";"2013-12-05";2013;10;"2013-10-01";37;17,1142297;51,1207413
"16497";3053;"";"";"Wiœlañska 2 ";"bud.o trzech i wiêcej mieszkaniach";"remont loggii oraz docieplenie dachu";"remont";"2013-10-21";"33528/13";"5992/13";"2013-12-05";2013;10;"2013-10-01";34;16,9784027;51,1359663
"16498";3054;"";"";"Pa³ucka  41 ";"bud.o trzech i wiêcej mieszkaniach";"remon loggii oraz docieplenie dachu w budynku mieszkal.";"remont";"2013-10-21";"33527/13";"5993/13";"2013-12-05";2013;10;"2013-10-01";34;16,97727;51,137111
"16499";3055;"";"";"Komandorska  53 ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej nn  zasilania rezerwowego oraz szafki z³¹czowo-pomiarowej";"nowe";"2013-10-07";"31959/13";"5995/13";"2013-12-05";2013;10;"2013-10-01";44;17,0278106;51,0970934
"16500";3056;"";"";"Jahna Alfreda 8 ";"bud.o trzech i wiêcej mieszkaniach";"budowa budynku mieszkalnego";"nowe";"2013-10-10";"32446/13";"5997/13";"2013-12-05";2013;10;"2013-10-01";41;16,8734874;51,1616158
"16501";3057;"";"";"Kozanowska  28 ";"bud.o trzech i wiêcej mieszkaniach";"remont loggii";"remont";"2013-10-21";"33530/13";"5999/13";"2013-12-05";2013;10;"2013-10-01";34;16,9785769;51,136978
"16502";3058;"";"";"¯migrodzka  81";"bud.handlowo-uslugowe";"budowa przy³¹cza kanalizacji deszczowej oraz instalacji kanaliz. deszczowej z zabudowy warsztatowej oraz myjni samochodowej";"przy³¹cze";"2013-10-16";"32991/13";"6012/13";"2013-12-06";2013;10;"2013-10-01";38;17,0327558;51,1415111
"16503";3059;"";"";"O³taszyñska  ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowych nn";"nowe";"2013-10-04";"31765/13";"6013/13";"2013-12-06";2013;10;"2013-10-01";46;17,0086477;51,0628032
"16504";3060;"";"";"Jahna Alfreda  17 ";"bud.mieszkalne jednorodzinne";"budowa jednorodzinnego budynku mieszkalnego";"nowe";"2013-10-31";"34859/13";"6014/13";"2013-12-06";2013;10;"2013-10-01";27;16,8734874;51,1616158
"16505";3061;"";"";"Wojtkiewicza Witolda  15 ";"bud.mieszkalne jednorodzinne";"przebudowa istniej¹cego domu jednorodzinnego";"przebudowa";"2013-10-11";"32591/13";"6016/13";"2013-12-06";2013;10;"2013-10-01";41;17,1117347;51,0991226
"16506";3062;"";"";"Wyspiañskiego Stan.Wyb.  27 ";"bud.szkó³ i instytucji badawczych";"remont pomieszczeñ politechniki";"reklama";"2013-11-12";"36026/13";"6017/13";"2013-12-06";2013;11;"2013-11-01";19;17,0385376;51,1078852
"16507";3063;"";"";"Stab³owicka  75 ";"bud.o trzech i wiêcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnêtrzna";"2013-11-06";"35355/13";"6018/13";"2013-12-06";2013;11;"2013-11-01";23;16,89461;51,161435
"16508";3064;"";"";"Stwosza Wita  33/35 ";"";"monta¿ oznakowania budynku pko";"noœnik reklamowy";"2013-10-11";"32550/13";"6019/13";"2013-12-06";2013;10;"2013-10-01";41;17,0366641;51,1099159
"16509";3065;"";"";"Jareckiego Henryka  ";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2013-10-02";"31478/13";"6020/13";"2013-12-06";2013;10;"2013-10-01";48;17,0498077;51,0491355
"16510";3066;"";"";"Powstañców Œl¹skich  95 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa oraz zm.sposobu u¿ytkowania kond.technicznej + 49 na punkt widokowy w budynku biurowo-handlowo-mieszkalno-us³ugowym sky tower";"przebudowa";"2013-11-28";"37887/13";"6021/13";"2013-12-06";2013;11;"2013-11-01";7;17,0198484;51,0939798
"16511";3067;"";"";"Awicenny Ibn Siny  ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej n/n  wraz ze z³¹czem kablowym n/n dla zasilania posesji";"nowe";"2013-10-18";"33418/13";"6023/13";"2013-12-06";2013;10;"2013-10-01";36;16,9527389;51,0876197
"16512";3068;"";"";"¯migrodzka  13 ";"bud.o trzech i wiêcej mieszkaniach";"odmowa";"inst.wewnêtrzna";"2013-10-28";"34444/13";"6024/13";"2013-12-09";2013;10;"2013-10-01";31;17,037011;51,1350799
"16513";3069;"";"";"Rynek-Ratusz  24-27 ";"bud.handlowo-uslugowe";"remont i przebudowa restauracji";"przebudowa";"2013-11-27";"37755/13";"6026/13";"2013-12-09";2013;11;"2013-11-01";9;17,0323046;51,110611
"16514";3070;"";"";"Kamieñskiego Henryka Micha³a  17 ";"bud.o trzech i wiêcej mieszkaniach";"remont elewacji szczytowej wraz z dociepleniem budynku";"reklama";"2013-10-22";"33676/13";"6027/13";"2013-12-09";2013;10;"2013-10-01";35;17,0360244;51,1415235
"16515";3071;"";"";"Powstañców Œl¹skich  ";"linie elektroener.i telekom.rozdzielcz.";"budowa sieci kablowej œ i nn wraz z z³¹czem kablowym";"nowe";"2013-10-16";"32996/13";"6028/13";"2013-12-09";2013;10;"2013-10-01";39;17,0159984;51,0893211
"16516";3072;"";"";"Swojczycka 119 ";"bud.mieszkalne jednorodzinne";"budowa instalacji gazowej w lokalu mieszkalnym";"inst.wewnêtrzna";"2013-10-24";"34081/13";"6031/13";"2013-12-09";2013;10;"2013-10-01";33;17,127861;51,114582
"16517";3073;"";"";"Mongolski Plac 9 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿  kot³a gazowego";"inst.wewnêtrzna";"2013-11-20";"36935/13";"6034/13";"2013-12-09";2013;11;"2013-11-01";14;17,081139;51,060317
"16518";3074;"";"";"Karpacka  30 ";"ulice i drogi pozosta³e";"budowa zjazdu z drogi";"nowe";"2013-11-29";"38068/13";"6036/13";"2013-12-09";2013;11;"2013-11-01";7;16,942315;51,092836
"16519";3075;"";"";"Nadolicka  11 ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego wolno stoj¹cego";"nowe";"2013-10-09";"32169/13";"6037/13";"2013-12-09";2013;10;"2013-10-01";44;17,1604058;51,0972178
"16520";3076;"";"";"Wyspiañskiego Stan.Wyb.  27 ";"bud.biurowe";"przebudowa pomieszczenia politechniki";"remont";"2013-11-08";"35735/13";"6038/13";"2013-12-09";2013;11;"2013-11-01";22;17,0385376;51,1078852
"16521";3077;"";"";"Rdestowa  5A ";"bud.mieszkalne jednorodzinne";"odmowa";"inst.wewnêtrzna";"2013-10-10";"32428/13";"6044/13";"2013-12-10";2013;10;"2013-10-01";44;16,89255;51,110757
"16522";3078;"";"";"Fio³kowa  17  ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewn. instalacji gazu ,c.o. oraz przebudowa wewn.instalacji wody i kanaliz.sanitarnej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2013-10-16";"33117/13";"6048/13";"2013-12-10";2013;10;"2013-10-01";40;16,975344;51,093112
"16523";3079;"";"";"Daszyñskiego Ignacego  35 ";"bud.mieszkalne jednorodzinne";"przebudowa instalacji gazowej w wielorodzinnym budynku mieszkalnym";"inst.wewnêtrzna";"2013-11-07";"35652/13";"6049/13";"2013-12-10";2013;11;"2013-11-01";24;17,0518045;51,1250021
